300, 1, 18.8628
cylinder, 45, 15, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0
(-9.380615, -4.499970, -3.808475), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(-1.422883, 2.500100, 6.357873), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(8.222762, -3.499960, -6.345041), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(12.583122, -5.499980, 25.211812), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(11.545825, 2.500100, 0.726179), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(6.119483, 3.500110, 4.089388), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(-12.511361, -6.499990, 32.589753), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(11.127610, 0.500080, 0.458660), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(19.220145, -6.499990, -19.547425), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(2.093533, -2.499950, -2.336607), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(-16.011996, 3.500110, 6.781592), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(-0.731828, 1.500090, 7.687035), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(20.099374, -6.499990, 3.246326), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(4.649310, 1.500090, 33.719331), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(9.082196, -3.499960, 0.222485), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(7.524994, -5.499980, -18.634683), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(-3.975420, -5.499980, -0.408847), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
(-14.280565, -4.499970, 2.240787), (2.500000, 6.000000, 0.500000), (0.000000, 0.000000, 1.000000), (1.000000, 0.000000, 0.000000), (0.000000, 1.000000, 0.000000)
